cnt,material,product_uid
1,Acrylic,187010.0
1,Cast Metal,187015.0
1,Composite,187016.0
1,Metal,187018.0
1,Metal,187019.0
2,"Laminate Laminate, High Quality/High Density Fiber Board",187020.0
2,Zinc Coated Galvanized Steel,187022.0
1,Vinyl,187028.0
1,Vinyl,187029.0
1,Quartz,187034.0
1,PVC,187035.0
1,Acrylic,187038.0
1,Wood,187040.0
1,Fiberglass,187042.0
1,Aluminum,187048.0
1,Solid Brass,187051.0
1,Vitreous China,187052.0
1,Plastic,187060.0
1,Wood,187063.0
1,Steel,187066.0
1,Steel,187068.0
1,Metal,187069.0
1,Plastic,187072.0
1,Vinyl,187076.0
1,Acrylic,187077.0
1,Pine,187078.0
1,Nylon,187081.0
1,Brass,187086.0
2,Galvanized Steel HDPE(High Density Polethylene),187088.0
1,Steel,187093.0
1,Metal,187095.0
1,Wood,187099.0
1,Polyester,187100.0
1,Steel,187105.0
1,Plastic,187107.0
1,Plastic,187108.0
1,Steel,187112.0
1,Pine,187113.0
1,Glass,187115.0
1,Fiberglass,187120.0
1,PVC,187123.0
1,Laminate,187124.0
2,"Laminate Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive",187126.0
1,Aluminum,187128.0
1,Polyurethane,187131.0
1,Plastic,187141.0
1,Bamboo,187145.0
1,Metal,187147.0
1,Steel,187148.0
1,Brass,187153.0
1,Glass,187154.0
1,PVC,187156.0
1,Fiberglass,187158.0
1,Aluminum,187161.0
1,Steel,187162.0
1,Metal,187167.0
1,Vitreous China,187173.0
1,Stainless Steel,187176.0
1,Various,187183.0
1,Fiberboard,187185.0
1,Stainless Steel,187186.0
1,Granite,187187.0
1,Steel,187192.0
1,Acrylic,187193.0
1,Plastic,187199.0
1,Wood,187200.0
1,Metal,187203.0
1,Steel,187206.0
1,Metal,187207.0
1,PVC,187208.0
1,Fiberglass,187209.0
1,Wood,187214.0
1,Metal,187217.0
1,Composite,187218.0
1,Cast Metal,187219.0
1,Steel,187221.0
1,Plastic,187222.0
1,Acrylic,187223.0
1,Metal,187227.0
1,Metal,187233.0
2,Wood Solid Hardwoods & Veneer,187235.0
1,Porcelain-Enameled Cast Iron,187239.0
1,Metal,187240.0
1,Resin,187243.0
1,Wood,187245.0
1,Wood,187246.0
1,Vitreous China,187247.0
1,Metal,187251.0
1,Plastic,187252.0
2,"Laminate Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive",187263.0
1,wood,187264.0
1,Plastic,187267.0
1,Stainless Steel,187269.0
1,Metal,187270.0
1,Aluminum,187271.0
1,Hard plastic,187272.0
1,Resin,187277.0
1,Wood,187279.0
1,Metal,187282.0
1,Plastic,187286.0
1,Steel,187288.0
1,Plastic,187290.0
1,Metal,187293.0
1,Vinyl,187297.0
1,Plastic,187303.0
1,Fabric,187307.0
1,Steel,187308.0
1,Cardboard,187309.0
1,Polyester,187313.0
1,Plastic,187314.0
1,Wood,187317.0
1,Composite,187320.0
1,Plastic,187322.0
1,Vitreous China,187327.0
1,Plastic,187333.0
1,Acrylic,187339.0
1,Solid Brass,187340.0
1,Polyethylene,187342.0
1,Wood,187344.0
1,Wood,187345.0
1,Solid Brass,187348.0
1,PVC,187353.0
1,Cast Metal,187356.0
1,Zinc,187358.0
1,Steel,187359.0
1,Plastic,187362.0
1,Fiberglass,187367.0
1,Plastic,187370.0
1,"wood, glass, metal",187376.0
1,Steel,187380.0
1,Quartz,187387.0
1,Metal,187393.0
1,Brass,187395.0
1,Vitreous China,187398.0
1,Plastic,187403.0
1,Metal,187405.0
1,Steel,187406.0
1,Solid hardwoods,187407.0
1,Cast Iron,187409.0
1,Metal,187410.0
1,Polyethylene,187416.0
1,Nylon,187419.0
1,Steel,187421.0
1,Metal,187426.0
1,Steel,187428.0
1,Metal construction,187434.0
1,Nylon,187436.0
1,Steel,187437.0
1,Aluminum,187442.0
1,Bronze,187444.0
1,Metal,187450.0
1,PVC,187457.0
1,mdf,187458.0
1,Plastic,187461.0
1,PVC,187463.0
1,Rubber,187464.0
1,Composite,187466.0
1,Steel,187468.0
1,Polystyrene,187470.0
1,Fiberglass,187472.0
1,Vinyl,187473.0
1,Metal,187477.0
1,Metal,187478.0
1,Plastic,187480.0
1,PVC,187483.0
1,Steel,187486.0
1,Stone,187490.0
1,Natural stone,187493.0
1,fire-retardant cellulose pads,187494.0
1,Acrylic,187502.0
1,Steel,187504.0
1,Steel,187506.0
1,Steel,187508.0
1,Fabric,187509.0
1,Solid Brass,187510.0
1,Fabric,187511.0
1,Wire,187512.0
1,Steel,187514.0
1,mdf,187520.0
1,Vitreous China,187521.0
1,Galvanized Steel,187528.0
1,Aluminum,187530.0
1,Metal,187531.0
1,mdf,187535.0
1,Wood,187536.0
1,Glass,187543.0
1,PVC,187544.0
1,Aluminum,187551.0
1,Rubber,187557.0
1,Frame: Mango Wood; Content: Croco Split,187560.0
1,Aluminum,187562.0
1,Aluminum,187565.0
1,Steel,187566.0
1,Composite,187568.0
1,Brass,187571.0
1,Aluminum,187574.0
1,Nylon,187575.0
1,Steel,187579.0
1,Composite,187580.0
1,Steel,187586.0
1,Zinc,187587.0
1,Metal,187590.0
1,Brass,187592.0
1,Solid Brass,187594.0
1,Metal,187595.0
1,Steel,187598.0
1,Wood,187604.0
1,Steel,187608.0
1,Stainless Steel,187610.0
1,Metal,187611.0
1,Steel,187616.0
1,Metal,187625.0
1,Metal,187627.0
1,Aluminum,187634.0
1,Metal,187639.0
1,Cotton,187654.0
1,Denim,187659.0
1,Vinyl,187661.0
1,Aluminum,187662.0
2,"Laminate Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive",187663.0
1,Aluminum,187666.0
1,Vinyl,187668.0
1,Cloth,187669.0
1,Composite,187674.0
1,Metal,187677.0
1,Plastic,187678.0
1,Stainless Steel,187679.0
1,Steel,187681.0
1,Steel,187682.0
1,Metal,187683.0
1,Quartz,187685.0
1,Vinyl,187689.0
1,Vitreous China,187690.0
1,Nylon,187694.0
1,Zinc,187695.0
1,Aluminum,187696.0
1,Zinc,187697.0
1,Zinc,187701.0
1,Rubber,187706.0
1,abs,187717.0
1,Laminate,187718.0
1,CPVC,187725.0
1,Acrylic,187726.0
1,Plastic,187727.0
1,Vinyl,187729.0
1,Plastic,187730.0
1,Brass,187733.0
1,Solid Wood,187737.0
1,Polyester,187738.0
1,Steel,187739.0
1,Plastic,187742.0
1,Wood,187746.0
1,Aluminum,187747.0
1,Acrylic,187748.0
1,Steel,187749.0
1,Steel,187751.0
1,Metal,187763.0
1,Granite,187764.0
1,Plastic,187766.0
1,Plastic,187767.0
1,Acrylic,187778.0
1,PVC,187779.0
1,Vitreous China,187780.0
1,Glass,187784.0
1,Vinyl,187785.0
1,PVC,187788.0
1,Polycarbonate,187790.0
1,MDF and composite,187791.0
1,Stainless Steel,187799.0
1,Stainless Steel,187802.0
1,Steel,187803.0
1,polyester,187804.0
1,Polyurethane,187806.0
1,Steel,187807.0
1,Galvanized Steel,187808.0
1,Rubber,187813.0
1,Vitreous China,187815.0
1,Cast Iron,187816.0
1,Steel,187820.0
1,Steel,187821.0
1,Rubber,187824.0
1,Aluminum,187825.0
1,abs,187826.0
1,Steel,187829.0
1,Vitreous China,187830.0
1,Plastic,187832.0
1,Metal,187833.0
1,Stainless Steel,187844.0
1,Metal,187847.0
1,Aluminum,187849.0
1,Wood,187853.0
1,Plastic,187860.0
1,Polyester,187864.0
1,Acrylic,187865.0
1,Stainless Steel,187868.0
1,Stainless Steel,187872.0
1,Vinyl,187878.0
1,PVC,187879.0
1,Metal,187881.0
1,Bamboo,187883.0
1,Metal,187885.0
1,Cotton,187889.0
1,Metal,187890.0
1,Steel,187893.0
1,Steel,187894.0
1,Plastic,187895.0
1,Aluminum,187901.0
1,Steel,187906.0
1,Brass,187908.0
1,Vinyl,187912.0
1,Brass,187917.0
1,Brass,187923.0
1,Wood,187932.0
1,Steel,187937.0
1,Stainless Steel,187939.0
1,Composite,187940.0
1,Steel,187941.0
1,Brass,187948.0
1,Steel,187951.0
1,Fabric,187958.0
1,Manila,187964.0
1,Composite,187966.0
1,Brass,187967.0
1,Multi-Surface,187968.0
1,Nylon,187972.0
1,Plastic,187974.0
1,Steel,187976.0
1,Steel,187980.0
1,polyester,187981.0
1,heavy gauge stainless steel,187986.0
1,PVC,187992.0
1,Fabric,187995.0
1,Metal,187998.0
1,Plastic,188000.0
1,Composite,188001.0
1,Vinyl,188002.0
1,Pine,188003.0
1,Steel,188006.0
1,Plastic,188010.0
1,Stainless steel,188011.0
1,PVC,188012.0
1,"Rubberwood, bentwood, PVC, CA Firefoam",188014.0
1,Aluminum,188018.0
1,Metal,188021.0
1,Steel,188024.0
1,Cast Metal,188028.0
1,Fabric,188032.0
1,PVC,188033.0
1,Plastic,188044.0
1,Rubber,188049.0
1,Wood,188050.0
1,PVC,188051.0
1,Composite,188057.0
1,Polystyrene,188059.0
1,Wood,188061.0
1,Plastic,188067.0
1,Steel,188073.0
1,Metal,188077.0
1,Vinyl,188079.0
1,Vitreous China,188084.0
1,Plastic,188085.0
1,Cast Iron,188093.0
1,Metal,188095.0
1,Laminate,188099.0
1,Steel,188102.0
1,Metal,188104.0
1,Brass,188105.0
1,Steel,188110.0
1,Cast Metal,188116.0
1,Steel,188118.0
1,Brass,188135.0
1,Copper,188136.0
1,Aluminum,188143.0
1,Metal,188148.0
1,Vinyl,188150.0
1,Wood,188153.0
1,Aluminum,188155.0
1,Metal,188156.0
1,Metal,188157.0
1,HDPE(High Density Polethylene),188162.0
2,Laminate HDF,188164.0
1,Polypropylene,188167.0
1,Bamboo,188169.0
1,Steel,188172.0
1,Glass,188175.0
1,Plastic,188177.0
1,Resin,188181.0
1,Polyester,188183.0
1,Steel,188184.0
1,Metal,188187.0
1,Brass,188188.0
1,Steel,188189.0
1,Fabric,188190.0
1,Stone,188192.0
1,PVC,188193.0
1,Metal,188194.0
1,Plastic,188195.0
2,Laminate Wood,188200.0
1,Aluminum,188206.0
1,Polyester,188212.0
1,Wood,188216.0
1,Stainless Steel,188218.0
1,Metal,188227.0
1,Cast Iron,188233.0
1,Metal,188234.0
1,Wood,188238.0
2,Laminate HDF,188243.0
1,Alloy,188244.0
1,Stainless Steel,188249.0
1,Cardboard,188254.0
1,Polycarbonate,188256.0
1,Alloy,188257.0
1,Brass,188265.0
1,Vinyl,188266.0
1,Plastic,188282.0
1,Metal,188284.0
1,Acrylic,188285.0
1,Wire,188286.0
1,Steel,188300.0
1,Wood,188302.0
1,Steel,188304.0
1,Plastic,188307.0
1,Rubber,188311.0
1,Plastic,188313.0
1,Brass,188315.0
1,Polypropylene face with SBR rubber backing,188317.0
1,Plastic,188321.0
1,Stainless Steel,188322.0
1,Composite,188325.0
1,Steel,188326.0
2,Polyester Fabric,188330.0
1,Vinyl,188332.0
1,Stainless Steel,188333.0
1,stainless steel,188334.0
1,Vinyl,188335.0
1,Laminate,188352.0
1,Composite,188353.0
1,Composite,188355.0
1,Plastic,188358.0
1,Fiberglass,188363.0
1,Wood,188365.0
1,Stainless Steel,188367.0
1,Steel,188371.0
1,Metal,188372.0
1,Wood,188373.0
1,Stainless Steel,188374.0
1,Stucco,188375.0
1,Metal,188376.0
1,Rubber,188381.0
1,Composite,188383.0
1,Steel,188384.0
1,Pine,188385.0
1,Wire,188389.0
1,Zinc,188392.0
1,Plastic,188395.0
1,Metal,188398.0
1,Steel,188402.0
1,Plastic,188403.0
1,Stainless Steel,188407.0
1,Brass,188409.0
1,Metal,188413.0
1,Composite,188415.0
1,Aluminum,188419.0
1,Thermoplastic,188425.0
1,Acrylic,188428.0
1,Steel,188429.0
1,Vinyl,188430.0
1,Steel,188436.0
1,Wood,188441.0
1,Polypropylene,188445.0
1,Galvanized Steel,188447.0
1,Resin,188450.0
1,Ceramic,188463.0
1,mdf,188464.0
1,Metal,188481.0
1,Wood,188486.0
1,Resin,188489.0
1,Polyester,188493.0
1,Nylon,188495.0
1,pla,188497.0
1,Vinyl,188499.0
1,Brass,188500.0
1,Vitreous China,188502.0
1,Steel,188504.0
1,PVC,188505.0
1,Steel,188509.0
1,Metal,188512.0
1,Aluminum,188515.0
1,Metal,188516.0
1,Vinyl,188520.0
1,Canvas,188521.0
1,Steel,188526.0
1,Metal,188528.0
1,Glass,188532.0
1,Steel,188535.0
1,Laminate,188536.0
1,Steel,188537.0
1,modo-acrylic,188538.0
1,Steel,188540.0
1,Cotton,188541.0
1,Polyethylene,188544.0
1,Fiberglass,188547.0
1,Composite,188549.0
1,Chrome and wood,188551.0
1,Wood,188553.0
1,Brass,188555.0
1,Metal,188556.0
1,Wood,188557.0
1,Vinyl,188560.0
1,PVC,188561.0
1,Brass,188562.0
1,Wood,188563.0
2,Cast Acrylic Acrylic,188566.0
1,Steel,188569.0
1,Polyurethane,188572.0
1,Stainless Steel,188575.0
1,Wood,188578.0
1,Metal,188582.0
1,Vinyl,188583.0
1,Steel,188586.0
1,Galvanized Steel,188588.0
1,Acrylic,188592.0
1,Concrete,188594.0
1,Aluminum,188621.0
1,Polyurethane,188625.0
1,Vinyl,188627.0
1,"rubber, plastic",188628.0
1,Metal,188637.0
1,Metal,188641.0
1,Porcelain,188642.0
1,Brass,188644.0
1,Composite,188645.0
1,Solid Brass,188650.0
1,Metal,188652.0
1,Clay,188654.0
1,Acrylic,188657.0
1,Frame: Oak; Content: Rattan,188662.0
1,Stone,188665.0
1,Metal,188670.0
1,Plastic,188675.0
1,Steel,188676.0
1,Plastic,188677.0
1,mdf,188680.0
1,Metal,188682.0
1,Aluminum,188684.0
1,Steel,188685.0
2,Galvanized Steel Plastic,188694.0
1,Aluminum,188695.0
1,Aluminum,188696.0
1,Copper,188698.0
1,Steel,188699.0
1,Concrete,188708.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",188710.0
1,Resin,188717.0
1,Steel,188723.0
1,Composite,188727.0
1,Nylon,188742.0
1,Constructed of Solid Asian Rubberwood,188744.0
1,Metal,188753.0
1,Polyurethane,188754.0
1,Vitreous China,188756.0
1,Metal,188757.0
1,Steel,188760.0
1,Zinc,188766.0
1,Steel,188770.0
1,Vinyl,188774.0
1,Composite,188775.0
1,Composite,188776.0
1,Aluminum,188779.0
2,Wood Solid Hardwoods & Veneer,188780.0
1,Acrylic,188781.0
1,Steel,188784.0
1,Plastic,188786.0
1,Acrylic,188787.0
1,Brass,188788.0
1,Polypropylene,188789.0
1,Petroleum Distillates,188795.0
2,"Laminate Laminate, High Quality/High Density Fiber Board",188805.0
1,Aluminum,188812.0
1,Brass,188813.0
1,Fabric,188814.0
1,Steel,188817.0
1,Steel,188821.0
1,Wood,188823.0
1,Resin,188826.0
1,Heating Ribbon Alloy,188829.0
1,Steel,188837.0
1,Laminated Particle Board,188838.0
1,Metal,188840.0
1,Nylon,188841.0
1,Plastic,188843.0
1,Aluminum,188844.0
1,Glass,188845.0
1,Composite,188850.0
1,Steel,188853.0
1,Plastic,188854.0
1,Faux wood,188858.0
1,PVC,188859.0
1,Melamine,188867.0
1,Metal,188868.0
1,Steel,188870.0
1,Laminate,188871.0
1,Fiberglass,188878.0
1,Polyester,188879.0
1,Aluminum,188880.0
1,Polyester,188881.0
1,Paper,188882.0
1,Iron,188884.0
1,Metal,188886.0
1,Metal,188892.0
1,Stainless Steel,188899.0
1,Wood,188903.0
1,Brass,188904.0
1,Metal,188906.0
1,Metal,188909.0
1,Plastic,188910.0
1,Aluminum,188913.0
1,Resin,188918.0
1,Metal,188921.0
1,Plastic,188924.0
1,Brass,188933.0
1,Vinyl,188935.0
2,HDPE(High Density Polethylene) Polyethylene,188936.0
1,Vinyl,188940.0
1,Metal,188941.0
1,Fiberglass,188942.0
1,Galvanized Steel,188945.0
2,Wood Red Oak,188947.0
1,Steel,188949.0
1,Steel,188952.0
1,Steel,188956.0
2,Stainless steel Stainless Steel,188968.0
1,Polyethylene,188974.0
1,Metal,188978.0
1,Metal,188981.0
1,Composite,188985.0
1,Steel,188986.0
1,Vitreous China,188989.0
1,Vinyl,188990.0
1,Vinyl,188992.0
1,Solid Brass,188993.0
1,Plastic,188999.0
1,Wood,189004.0
1,Quartz,189011.0
1,Metal,189012.0
1,Composite,189014.0
1,Brass,189019.0
1,Steel,189021.0
1,Composite,189023.0
1,Steel,189024.0
1,Cast Metal,189031.0
1,Plastic,189034.0
1,Steel,189035.0
1,Metal,189037.0
1,Wood,189042.0
1,Steel,189047.0
1,Wood,189049.0
1,Plastic,189051.0
1,Stone,189052.0
1,Vinyl,189053.0
1,Polyester,189057.0
1,Metal,189058.0
1,Metal,189059.0
1,Concrete,189060.0
1,Brass,189061.0
1,Fiberglass,189063.0
1,Ceramic,189068.0
1,Metal,189070.0
1,Acrylic,189073.0
1,Plastic,189075.0
1,Steel,189076.0
1,Glass,189078.0
1,Glass,189080.0
1,Metal,189082.0
1,Stone,189086.0
2,Cast Acrylic Acrylic,189089.0
1,Acrylic,189090.0
1,Steel,189093.0
1,Metal,189101.0
1,Laminate,189104.0
1,Ceramic,189108.0
1,Composite,189112.0
1,Wood,189114.0
1,Vinyl,189123.0
1,Wood,189124.0
1,Steel,189132.0
1,Plastic,189137.0
1,Polypropylene,189140.0
1,Plastic,189143.0
1,pex,189144.0
1,Steel,189149.0
1,Steel,189156.0
1,Chrome,189159.0
1,Polypropylene,189160.0
1,Brass,189161.0
1,Zinc,189163.0
1,Galvanized Steel,189166.0
1,Cast Metal,189167.0
1,Steel,189168.0
1,Plastic,189169.0
1,Plastic,189170.0
1,Plastic,189171.0
1,Plastic,189173.0
1,Steel,189174.0
1,Plastic,189177.0
1,Wood,189179.0
1,Aluminum,189188.0
1,Steel,189190.0
1,Wire,189191.0
1,Glass,189192.0
1,Brass,189193.0
1,Plastic,189195.0
1,Laminate,189196.0
1,Faux Leather,189200.0
1,Wood,189203.0
1,Metal,189212.0
1,Steel,189213.0
1,Steel,189220.0
1,Nylon,189223.0
1,Brass,189224.0
1,Stainless Steel,189225.0
1,Plastic,189228.0
1,Composite,189229.0
1,Brass,189230.0
1,Solid Surface,189232.0
1,Stainless Steel,189236.0
1,Steel,189242.0
1,Steel,189244.0
1,Solid Brass,189247.0
1,"Hardwood solids, engineered woods, and oak veneer tops",189249.0
1,Steel,189253.0
1,Plastic,189254.0
1,Metal,189255.0
1,Galvanized Steel,189259.0
1,Wood,189260.0
1,Steel,189261.0
1,Hard Anodized Aluminum,189265.0
1,Acrylic,189267.0
1,Steel,189270.0
1,Steel,189271.0
2,Solid Hardwoods & Veneer Wood,189272.0
1,Brass,189275.0
1,Plastic,189276.0
1,Resin,189281.0
1,Vinyl,189283.0
1,Aluminum,189286.0
1,Vinyl,189288.0
1,Steel,189289.0
1,Steel,189291.0
1,Steel,189293.0
2,"Tubes and supports steel, finials plated zinc Metal",189295.0
1,PVC,189296.0
1,Steel,189298.0
1,Metal and Vinyl,189299.0
1,Composite,189301.0
1,Vitreous China,189308.0
1,Cast Iron,189310.0
1,PVC,189313.0
1,Fiberglass,189316.0
1,PVC,189318.0
1,Composite,189319.0
1,Steel,189326.0
1,Steel,189331.0
1,Brass,189334.0
1,PVC,189336.0
1,Fabric,189342.0
1,Brass,189343.0
1,Steel,189346.0
1,Metal,189347.0
1,PVC,189348.0
1,Solid Brass,189350.0
1,Brass,189354.0
1,Wood,189355.0
1,Fir,189357.0
1,Metal,189361.0
1,Metal,189362.0
1,PVC,189363.0
1,Vinyl,189365.0
1,Metal,189366.0
1,Aluminum,189376.0
1,Plastic,189377.0
1,Faux wood,189378.0
1,Steel,189379.0
1,Ceramic,189381.0
2,Anodized Aluminum Aluminum,189382.0
1,Rubber Wood,189384.0
1,Polyurethane,189385.0
1,Composite,189386.0
1,Wood,189387.0
1,Metal,189393.0
1,Polypropylene,189409.0
1,Metal,189416.0
1,Acrylic,189419.0
1,Brass,189420.0
1,Brass,189421.0
1,Metal,189422.0
1,Solid Brass,189424.0
1,Vinyl,189425.0
1,Wood,189430.0
1,Steel,189431.0
1,Plastic,189433.0
1,Metal,189436.0
1,Composite,189437.0
1,Steel,189448.0
1,Steel,189451.0
1,Steel,189452.0
1,Cast Metal,189454.0
1,Composite,189455.0
2,"Laminate Laminate, High Quality/High Density Fiber Board",189456.0
1,Metal,189461.0
1,Metal,189462.0
1,Frame: Birchwood; Upholstery: 100% Linen with Stainless Steel Nail Heads,189463.0
1,Laminate,189464.0
1,Plastic,189465.0
1,Metal,189468.0
1,Stone,189471.0
1,Copper,189479.0
1,Pine,189481.0
1,Slate,189486.0
1,Metal,189488.0
1,Wood,189489.0
1,Steel,189494.0
1,Metal,189496.0
1,PVC,189498.0
1,Polyethylene,189499.0
1,Acrylic,189500.0
1,Wood,189506.0
1,Plastic,189513.0
1,Metal,189516.0
2,Acrylic/Fiberglass Acrylic,189520.0
1,Brass,189523.0
1,Steel,189525.0
1,Plastic,189527.0
1,Fiberglass,189532.0
1,Metal,189533.0
1,Aluminum,189537.0
1,Metal,189538.0
1,Steel,189542.0
1,Acrylic,189546.0
1,Composite,189551.0
1,Vinyl,189554.0
1,Clay,189557.0
1,Acrylic,189561.0
1,Steel,189568.0
1,Fiberglass,189573.0
1,Steel,189575.0
1,Wood,189576.0
1,Plastic,189578.0
1,Metal,189579.0
1,Acrylic,189584.0
1,Steel,189585.0
1,Plastic,189587.0
1,Metal,189592.0
1,Wood,189594.0
1,Steel,189595.0
1,mdf,189597.0
1,Solid Brass,189600.0
1,Steel,189601.0
1,Laminate,189602.0
1,Plastic,189605.0
1,Polyurethane,189611.0
1,Metal,189615.0
1,Fiberglass,189616.0
1,Aluminum,189618.0
1,Fiberglass,189619.0
1,Steel,189620.0
1,Metal,189622.0
1,Fiberglass,189626.0
1,Aluminum,189633.0
1,Steel,189636.0
1,Stainless Steel,189640.0
1,Steel,189641.0
1,Fiberglass,189643.0
1,Steel,189648.0
1,Metal,189650.0
1,Steel,189654.0
1,Metal,189656.0
1,Polyethelene,189663.0
1,Plastic,189667.0
1,Metal,189668.0
1,Composite,189669.0
1,Fiberglass,189672.0
1,Vitreous China,189673.0
1,Steel,189675.0
1,Metal,189685.0
1,Steel,189686.0
2,Polyester Fabric,189688.0
1,Vitreous China,189701.0
1,Rubber,189703.0
1,Plastic,189704.0
1,Cotton,189712.0
1,PVC,189716.0
1,PVC,189718.0
1,Plastic,189722.0
1,PVC,189723.0
1,Vinyl,189730.0
1,Composite,189731.0
1,EPDM rubber,189732.0
1,Stone,189736.0
1,Metal,189739.0
1,Pine,189741.0
1,Vitreous China,189742.0
1,Polymer,189745.0
1,Polyester,189749.0
1,Brass,189760.0
1,Plastic,189762.0
1,Vinyl,189765.0
1,Steel,189772.0
1,Steel,189774.0
1,Vinyl,189776.0
1,Wood,189778.0
1,Metal,189780.0
1,Composite,189787.0
1,Plastic,189790.0
1,Steel,189791.0
1,Solid Brass,189799.0
1,Aluminum,189800.0
1,Quartz,189802.0
1,Crystal,189803.0
1,Copper,189804.0
1,Plastic,189806.0
1,Stainless Steel,189807.0
1,Wood,189809.0
1,Stucco,189812.0
1,Metal,189817.0
1,Foam,189818.0
1,Aluminum,189820.0
1,Cast Iron,189821.0
1,Brass,189822.0
1,"Engineered Wood,Metal,Non-Woven Fabric,Paint",189828.0
1,Steel,189829.0
1,Metal,189831.0
1,Nylon,189834.0
1,Metal,189838.0
1,Solid Brass,189841.0
1,Steel,189842.0
1,Vinyl,189844.0
1,Glass,189849.0
1,Sandstone,189850.0
1,Nylon,189851.0
1,Steel,189861.0
1,modo-acrylic,189862.0
1,Polyurethane,189867.0
1,Wood,189870.0
1,Steel,189872.0
1,Stone,189875.0
1,Fiberglass,189876.0
1,Metal,189877.0
1,Vitreous China,189884.0
1,PVC,189892.0
1,Cotton,189894.0
1,Brass,189904.0
1,Metal,189912.0
1,Metal,189915.0
1,Steel,189919.0
1,Plastic,189923.0
1,Aluminum,189925.0
1,mdf,189934.0
1,Acrylic,189937.0
1,Acrylic,189938.0
1,Brass,189939.0
1,Metal,189940.0
1,Fiberglass,189945.0
1,Brass,189948.0
1,Wood,189949.0
1,Steel,189952.0
1,Granite,189953.0
1,Vinyl,189955.0
1,Steel,189956.0
1,Rubber,189965.0
1,Metal,189966.0
1,Wood,189969.0
1,Composite,189971.0
1,Wood,189972.0
1,Steel,189974.0
1,Chrome,189979.0
1,Brass,189980.0
1,Canvas,189981.0
1,Aluminum,189988.0
1,Stainless Steel,189997.0
2,Engineered quartz composite Stone,190000.0
1,Brass,190003.0
1,Vinyl,190004.0
1,Aluminum,190007.0
1,Vinyl,190008.0
1,Metal,190011.0
1,Acrylic,190012.0
1,Steel,190013.0
1,Cast Metal,190016.0
1,Steel,190019.0
1,Wood,190023.0
1,Rubber,190036.0
1,Paper,190037.0
1,Cement,190042.0
1,Polypropylene,190054.0
1,Aluminum,190059.0
1,Brass,190063.0
1,Vitreous China,190065.0
1,Vinyl,190074.0
1,Nylon,190075.0
1,PVC,190078.0
1,Copper,190079.0
1,Wood,190080.0
1,Wood,190084.0
1,Wood,190085.0
1,Polyester,190086.0
1,Fabric,190091.0
1,Aluminum,190092.0
1,Brass,190098.0
1,Steel,190099.0
1,Pine,190104.0
1,Wood,190108.0
1,Particle Board,190110.0
1,Brass,190113.0
1,Galvanized steel,190115.0
1,Galvanized Steel,190117.0
1,Nylon,190120.0
1,Plastic,190124.0
1,Steel,190125.0
1,Zinc,190129.0
1,Polyester,190134.0
1,Wood,190136.0
1,Vitreous China,190141.0
1,Chrome,190146.0
1,Brass,190147.0
1,Polyurethane,190150.0
1,Wood,190151.0
1,Vitreous China,190154.0
1,Metal,190156.0
1,Polyurethane,190157.0
1,Acrylic,190159.0
1,Stainless Steel,190165.0
1,Vinyl,190166.0
1,Polyester,190167.0
1,Metal,190168.0
1,Stainless Steel,190170.0
1,Steel,190171.0
1,Zinc,190175.0
1,Solid Brass,190177.0
1,Polyurethane,190180.0
1,Brass,190182.0
1,Rubber,190184.0
1,Acrylic,190185.0
1,Plastic,190188.0
1,Aluminum,190190.0
1,Polypropylene,190196.0
1,Steel,190197.0
1,Steel,190199.0
1,Metal,190200.0
1,Aluminum,190203.0
1,Aluminum,190204.0
1,Wire,190206.0
1,Glass,190209.0
1,Steel,190214.0
1,Steel,190216.0
1,Rubber,190219.0
1,Metal,190223.0
1,PVC,190232.0
1,Steel,190233.0
1,Steel,190235.0
1,Brass,190237.0
1,Acrylic,190239.0
1,Metal,190242.0
1,Zinc,190249.0
1,Plastic,190255.0
1,Aluminum,190257.0
1,Aluminum,190266.0
1,Metal,190267.0
1,Vitreous China,190268.0
1,Steel,190271.0
1,Aluminum,190274.0
1,Plastic,190275.0
1,Cast Iron,190277.0
1,Iron,190279.0
1,Polypropylene,190280.0
1,Cedar,190285.0
1,Vitreous China,190286.0
1,Brass,190288.0
1,Plastic,190291.0
1,Metal,190292.0
1,Stainless Steel,190296.0
1,Steel,190298.0
1,Metal,190299.0
1,Vinyl,190301.0
1,Pine,190303.0
1,Steel,190306.0
1,Polyurethane,190307.0
1,Steel,190313.0
1,metal,190315.0
1,Fiberglass,190316.0
1,Vinyl,190322.0
1,Steel,190323.0
1,Aluminum,190327.0
1,Metal,190332.0
1,Vinyl,190336.0
1,metal,190341.0
1,Composite,190342.0
1,Plastic,190345.0
1,Stone,190350.0
1,Metal,190351.0
1,Resin,190357.0
1,Metal,190368.0
1,Brass,190370.0
1,Metal,190372.0
1,Vitreous China,190374.0
1,Rubber,190375.0
1,Steel,190376.0
1,Wood,190377.0
1,Bronze,190382.0
1,Plastic,190383.0
1,Brass,190386.0
1,Cast Metal,190387.0
1,Steel,190388.0
